forecast_week,sku_id,dc_id,dc_name,customer,uom,forecast_qty
2026-W21,SKU0209,WA,Washington DC,Walmart,CASE,23106
2026-W22,SKU0209,WA,Washington DC,Walmart,CASE,22567
2026-W23,SKU0209,WA,Washington DC,Walmart,CASE,24106
2026-W24,SKU0209,WA,Washington DC,Walmart,CASE,25510
2026-W25,SKU0209,WA,Washington DC,Walmart,CASE,24329
2026-W26,SKU0209,WA,Washington DC,Walmart,CASE,26310
2026-W15,SKU0209,FL,Florida DC,Walmart,CASE,26637
2026-W16,SKU0209,FL,Florida DC,Walmart,CASE,25833
2026-W17,SKU0209,FL,Florida DC,Walmart,CASE,25464
2026-W18,SKU0209,FL,Florida DC,Walmart,CASE,24164
2026-W19,SKU0209,FL,Florida DC,Walmart,CASE,25755
2026-W20,SKU0209,FL,Florida DC,Walmart,CASE,24482
2026-W21,SKU0209,FL,Florida DC,Walmart,CASE,26965
2026-W22,SKU0209,FL,Florida DC,Walmart,CASE,25756
2026-W23,SKU0209,FL,Florida DC,Walmart,CASE,26986
2026-W24,SKU0209,FL,Florida DC,Walmart,CASE,24647
2026-W25,SKU0209,FL,Florida DC,Walmart,CASE,26382
2026-W26,SKU0209,FL,Florida DC,Walmart,CASE,24287
2026-W15,SKU0210,WI,Wisconsin DC,Costco,CASE,22968
2026-W16,SKU0210,WI,Wisconsin DC,Costco,CASE,19229
2026-W17,SKU0210,WI,Wisconsin DC,Costco,CASE,20996
2026-W18,SKU0210,WI,Wisconsin DC,Costco,CASE,19733
2026-W19,SKU0210,WI,Wisconsin DC,Costco,CASE,23270
2026-W20,SKU0210,WI,Wisconsin DC,Costco,CASE,21724
2026-W21,SKU0210,WI,Wisconsin DC,Costco,CASE,19431
2026-W22,SKU0210,WI,Wisconsin DC,Costco,CASE,20866
2026-W23,SKU0210,WI,Wisconsin DC,Costco,CASE,21521
2026-W24,SKU0210,WI,Wisconsin DC,Costco,CASE,22200
2026-W25,SKU0210,WI,Wisconsin DC,Costco,CASE,21773
2026-W26,SKU0210,WI,Wisconsin DC,Costco,CASE,21737
2026-W15,SKU0210,NV,Nevada DC,Costco,CASE,21582
2026-W16,SKU0210,NV,Nevada DC,Costco,CASE,21838
2026-W17,SKU0210,NV,Nevada DC,Costco,CASE,21767
2026-W18,SKU0210,NV,Nevada DC,Costco,CASE,22577
2026-W19,SKU0210,NV,Nevada DC,Costco,CASE,22014
2026-W20,SKU0210,NV,Nevada DC,Costco,CASE,20766
2026-W21,SKU0210,NV,Nevada DC,Costco,CASE,21522
2026-W22,SKU0210,NV,Nevada DC,Costco,CASE,19701
2026-W23,SKU0210,NV,Nevada DC,Costco,CASE,21864
2026-W24,SKU0210,NV,Nevada DC,Costco,CASE,19696
2026-W25,SKU0210,NV,Nevada DC,Costco,CASE,19717
2026-W26,SKU0210,NV,Nevada DC,Costco,CASE,19943
2026-W15,SKU0210,WA,Washington DC,Costco,CASE,21575
2026-W16,SKU0210,WA,Washington DC,Costco,CASE,22147
2026-W17,SKU0210,WA,Washington DC,Costco,CASE,20063
2026-W18,SKU0210,WA,Washington DC,Costco,CASE,23152
2026-W19,SKU0210,WA,Washington DC,Costco,CASE,18890
2026-W20,SKU0210,WA,Washington DC,Costco,CASE,22742
2026-W21,SKU0210,WA,Washington DC,Costco,CASE,19014
2026-W22,SKU0210,WA,Washington DC,Costco,CASE,19248
2026-W23,SKU0210,WA,Washington DC,Costco,CASE,21843
2026-W24,SKU0210,WA,Washington DC,Costco,CASE,20758
2026-W25,SKU0210,WA,Washington DC,Costco,CASE,20123
2026-W26,SKU0210,WA,Washington DC,Costco,CASE,20077
2026-W15,SKU0210,FL,Florida DC,Costco,CASE,23179
2026-W16,SKU0210,FL,Florida DC,Costco,CASE,23443
2026-W17,SKU0210,FL,Florida DC,Costco,CASE,20943
2026-W18,SKU0210,FL,Florida DC,Costco,CASE,22688
2026-W19,SKU0210,FL,Florida DC,Costco,CASE,23594
2026-W20,SKU0210,FL,Florida DC,Costco,CASE,22741
2026-W21,SKU0210,FL,Florida DC,Costco,CASE,25108
2026-W22,SKU0210,FL,Florida DC,Costco,CASE,20947
2026-W23,SKU0210,FL,Florida DC,Costco,CASE,22543
2026-W24,SKU0210,FL,Florida DC,Costco,CASE,22846
2026-W25,SKU0210,FL,Florida DC,Costco,CASE,22645
2026-W26,SKU0210,FL,Florida DC,Costco,CASE,23604
2026-W15,SKU0210,TX,Texas DC,Amazon,CASE,20306
2026-W16,SKU0210,TX,Texas DC,Amazon,CASE,18868
2026-W17,SKU0210,TX,Texas DC,Amazon,CASE,18043
2026-W18,SKU0210,TX,Texas DC,Amazon,CASE,19590
2026-W19,SKU0210,TX,Texas DC,Amazon,CASE,18235
2026-W20,SKU0210,TX,Texas DC,Amazon,CASE,19262
2026-W21,SKU0210,TX,Texas DC,Amazon,CASE,18315
2026-W22,SKU0210,TX,Texas DC,Amazon,CASE,17225
2026-W23,SKU0210,TX,Texas DC,Amazon,CASE,19080
2026-W24,SKU0210,TX,Texas DC,Amazon,CASE,17476
2026-W25,SKU0210,TX,Texas DC,Amazon,CASE,18552
2026-W26,SKU0210,TX,Texas DC,Amazon,CASE,16560
2026-W15,SKU0210,FL,Florida DC,Amazon,CASE,18670
2026-W16,SKU0210,FL,Florida DC,Amazon,CASE,18672
2026-W17,SKU0210,FL,Florida DC,Amazon,CASE,17529
2026-W18,SKU0210,FL,Florida DC,Amazon,CASE,17106
2026-W19,SKU0210,FL,Florida DC,Amazon,CASE,18104
2026-W20,SKU0210,FL,Florida DC,Amazon,CASE,18044
2026-W21,SKU0210,FL,Florida DC,Amazon,CASE,17017
2026-W22,SKU0210,FL,Florida DC,Amazon,CASE,16968
2026-W23,SKU0210,FL,Florida DC,Amazon,CASE,16746
2026-W24,SKU0210,FL,Florida DC,Amazon,CASE,16103
2026-W25,SKU0210,FL,Florida DC,Amazon,CASE,17147
2026-W26,SKU0210,FL,Florida DC,Amazon,CASE,16459
2026-W15,SKU0210,PA,Pennsylvania DC,Amazon,CASE,20733
2026-W16,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18725
2026-W17,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18829
2026-W18,SKU0210,PA,Pennsylvania DC,Amazon,CASE,20097
2026-W19,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18034
2026-W20,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18994
2026-W21,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18910
2026-W22,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18920
2026-W23,SKU0210,PA,Pennsylvania DC,Amazon,CASE,19379
2026-W24,SKU0210,PA,Pennsylvania DC,Amazon,CASE,19160
2026-W25,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18784
2026-W26,SKU0210,PA,Pennsylvania DC,Amazon,CASE,18979
2026-W15,SKU0210,FL,Florida DC,Sam's,CASE,21902
2026-W16,SKU0210,FL,Florida DC,Sam's,CASE,20736
2026-W17,SKU0210,FL,Florida DC,Sam's,CASE,21966
2026-W18,SKU0210,FL,Florida DC,Sam's,CASE,19896
2026-W19,SKU0210,FL,Florida DC,Sam's,CASE,21476
2026-W20,SKU0210,FL,Florida DC,Sam's,CASE,20648
2026-W21,SKU0210,FL,Florida DC,Sam's,CASE,20111
2026-W22,SKU0210,FL,Florida DC,Sam's,CASE,20374
2026-W23,SKU0210,FL,Florida DC,Sam's,CASE,20879
2026-W24,SKU0210,FL,Florida DC,Sam's,CASE,19668
2026-W25,SKU0210,FL,Florida DC,Sam's,CASE,21018
2026-W26,SKU0210,FL,Florida DC,Sam's,CASE,20695
2026-W15,SKU0210,TX,Texas DC,Sam's,CASE,21738
2026-W16,SKU0210,TX,Texas DC,Sam's,CASE,24971
2026-W17,SKU0210,TX,Texas DC,Sam's,CASE,20749
2026-W18,SKU0210,TX,Texas DC,Sam's,CASE,22764
2026-W19,SKU0210,TX,Texas DC,Sam's,CASE,23230
2026-W20,SKU0210,TX,Texas DC,Sam's,CASE,22347
2026-W21,SKU0210,TX,Texas DC,Sam's,CASE,24574
2026-W22,SKU0210,TX,Texas DC,Sam's,CASE,24575
2026-W23,SKU0210,TX,Texas DC,Sam's,CASE,22815
2026-W24,SKU0210,TX,Texas DC,Sam's,CASE,22397
2026-W25,SKU0210,TX,Texas DC,Sam's,CASE,20687
2026-W26,SKU0210,TX,Texas DC,Sam's,CASE,19885
2026-W15,SKU0211,WI,Wisconsin DC,Walmart,CASE,13173
2026-W16,SKU0211,WI,Wisconsin DC,Walmart,CASE,13428
2026-W17,SKU0211,WI,Wisconsin DC,Walmart,CASE,13205
2026-W18,SKU0211,WI,Wisconsin DC,Walmart,CASE,13116
2026-W19,SKU0211,WI,Wisconsin DC,Walmart,CASE,12249
2026-W20,SKU0211,WI,Wisconsin DC,Walmart,CASE,11468
2026-W21,SKU0211,WI,Wisconsin DC,Walmart,CASE,13647
2026-W22,SKU0211,WI,Wisconsin DC,Walmart,CASE,13858
2026-W23,SKU0211,WI,Wisconsin DC,Walmart,CASE,12892
2026-W24,SKU0211,WI,Wisconsin DC,Walmart,CASE,12732
2026-W25,SKU0211,WI,Wisconsin DC,Walmart,CASE,11982
2026-W26,SKU0211,WI,Wisconsin DC,Walmart,CASE,12163
2026-W15,SKU0211,FL,Florida DC,Walmart,CASE,14273
2026-W16,SKU0211,FL,Florida DC,Walmart,CASE,13540
2026-W17,SKU0211,FL,Florida DC,Walmart,CASE,13908
2026-W18,SKU0211,FL,Florida DC,Walmart,CASE,15051
2026-W19,SKU0211,FL,Florida DC,Walmart,CASE,13670
2026-W20,SKU0211,FL,Florida DC,Walmart,CASE,13621
2026-W21,SKU0211,FL,Florida DC,Walmart,CASE,15257
2026-W22,SKU0211,FL,Florida DC,Walmart,CASE,14718
2026-W23,SKU0211,FL,Florida DC,Walmart,CASE,14714
2026-W24,SKU0211,FL,Florida DC,Walmart,CASE,14800
2026-W25,SKU0211,FL,Florida DC,Walmart,CASE,13265
2026-W26,SKU0211,FL,Florida DC,Walmart,CASE,13276
2026-W15,SKU0211,NV,Nevada DC,Walmart,CASE,13711
2026-W16,SKU0211,NV,Nevada DC,Walmart,CASE,12876
2026-W17,SKU0211,NV,Nevada DC,Walmart,CASE,12731
2026-W18,SKU0211,NV,Nevada DC,Walmart,CASE,13987
2026-W19,SKU0211,NV,Nevada DC,Walmart,CASE,13971
2026-W20,SKU0211,NV,Nevada DC,Walmart,CASE,14322
2026-W21,SKU0211,NV,Nevada DC,Walmart,CASE,14953
2026-W22,SKU0211,NV,Nevada DC,Walmart,CASE,13888
2026-W23,SKU0211,NV,Nevada DC,Walmart,CASE,13764
2026-W24,SKU0211,NV,Nevada DC,Walmart,CASE,13964
2026-W25,SKU0211,NV,Nevada DC,Walmart,CASE,14126
2026-W26,SKU0211,NV,Nevada DC,Walmart,CASE,14655
2026-W15,SKU0211,WA,Washington DC,Walmart,CASE,12304
2026-W16,SKU0211,WA,Washington DC,Walmart,CASE,11915
2026-W17,SKU0211,WA,Washington DC,Walmart,CASE,12717
2026-W18,SKU0211,WA,Washington DC,Walmart,CASE,12807
2026-W19,SKU0211,WA,Washington DC,Walmart,CASE,13092
2026-W20,SKU0211,WA,Washington DC,Walmart,CASE,11913
2026-W21,SKU0211,WA,Washington DC,Walmart,CASE,12787
2026-W22,SKU0211,WA,Washington DC,Walmart,CASE,12524
2026-W23,SKU0211,WA,Washington DC,Walmart,CASE,13081
2026-W24,SKU0211,WA,Washington DC,Walmart,CASE,12390
2026-W25,SKU0211,WA,Washington DC,Walmart,CASE,12515
2026-W26,SKU0211,WA,Washington DC,Walmart,CASE,12564
2026-W15,SKU0211,TX,Texas DC,Walmart,CASE,13988
2026-W16,SKU0211,TX,Texas DC,Walmart,CASE,14164
2026-W17,SKU0211,TX,Texas DC,Walmart,CASE,15404
2026-W18,SKU0211,TX,Texas DC,Walmart,CASE,14592
2026-W19,SKU0211,TX,Texas DC,Walmart,CASE,13728
2026-W20,SKU0211,TX,Texas DC,Walmart,CASE,14085
2026-W21,SKU0211,TX,Texas DC,Walmart,CASE,13274
2026-W22,SKU0211,TX,Texas DC,Walmart,CASE,13717
2026-W23,SKU0211,TX,Texas DC,Walmart,CASE,13379
2026-W24,SKU0211,TX,Texas DC,Walmart,CASE,12861
2026-W25,SKU0211,TX,Texas DC,Walmart,CASE,13451
2026-W26,SKU0211,TX,Texas DC,Walmart,CASE,13494
2026-W15,SKU0212,NV,Nevada DC,Target,CASE,6997
2026-W16,SKU0212,NV,Nevada DC,Target,CASE,6659
2026-W17,SKU0212,NV,Nevada DC,Target,CASE,7171
2026-W18,SKU0212,NV,Nevada DC,Target,CASE,7227
2026-W19,SKU0212,NV,Nevada DC,Target,CASE,7190
2026-W20,SKU0212,NV,Nevada DC,Target,CASE,6587
2026-W21,SKU0212,NV,Nevada DC,Target,CASE,6617
2026-W22,SKU0212,NV,Nevada DC,Target,CASE,7104
2026-W23,SKU0212,NV,Nevada DC,Target,CASE,6321
2026-W24,SKU0212,NV,Nevada DC,Target,CASE,6232
2026-W25,SKU0212,NV,Nevada DC,Target,CASE,6668
2026-W26,SKU0212,NV,Nevada DC,Target,CASE,6453
2026-W15,SKU0212,PA,Pennsylvania DC,Target,CASE,7601
2026-W16,SKU0212,PA,Pennsylvania DC,Target,CASE,7694
2026-W17,SKU0212,PA,Pennsylvania DC,Target,CASE,8109
2026-W18,SKU0212,PA,Pennsylvania DC,Target,CASE,8713
2026-W19,SKU0212,PA,Pennsylvania DC,Target,CASE,8264
2026-W20,SKU0212,PA,Pennsylvania DC,Target,CASE,8327
2026-W21,SKU0212,PA,Pennsylvania DC,Target,CASE,8918
2026-W22,SKU0212,PA,Pennsylvania DC,Target,CASE,8384
2026-W23,SKU0212,PA,Pennsylvania DC,Target,CASE,8722
2026-W24,SKU0212,PA,Pennsylvania DC,Target,CASE,8811
2026-W25,SKU0212,PA,Pennsylvania DC,Target,CASE,9259
2026-W26,SKU0212,PA,Pennsylvania DC,Target,CASE,8439
2026-W15,SKU0212,WI,Wisconsin DC,Target,CASE,6406
2026-W16,SKU0212,WI,Wisconsin DC,Target,CASE,6820
2026-W17,SKU0212,WI,Wisconsin DC,Target,CASE,6943
2026-W18,SKU0212,WI,Wisconsin DC,Target,CASE,6607
2026-W19,SKU0212,WI,Wisconsin DC,Target,CASE,7284
2026-W20,SKU0212,WI,Wisconsin DC,Target,CASE,7406
2026-W21,SKU0212,WI,Wisconsin DC,Target,CASE,6798
2026-W22,SKU0212,WI,Wisconsin DC,Target,CASE,7027
2026-W23,SKU0212,WI,Wisconsin DC,Target,CASE,7279
2026-W24,SKU0212,WI,Wisconsin DC,Target,CASE,7035
2026-W25,SKU0212,WI,Wisconsin DC,Target,CASE,7771
2026-W26,SKU0212,WI,Wisconsin DC,Target,CASE,7154
2026-W15,SKU0212,TX,Texas DC,Target,CASE,7514
2026-W16,SKU0212,TX,Texas DC,Target,CASE,7755
2026-W17,SKU0212,TX,Texas DC,Target,CASE,8207
2026-W18,SKU0212,TX,Texas DC,Target,CASE,7716
2026-W19,SKU0212,TX,Texas DC,Target,CASE,7397
2026-W20,SKU0212,TX,Texas DC,Target,CASE,7432
2026-W21,SKU0212,TX,Texas DC,Target,CASE,7722
2026-W22,SKU0212,TX,Texas DC,Target,CASE,7974
2026-W23,SKU0212,TX,Texas DC,Target,CASE,7405
2026-W24,SKU0212,TX,Texas DC,Target,CASE,8386
2026-W25,SKU0212,TX,Texas DC,Target,CASE,8107
2026-W26,SKU0212,TX,Texas DC,Target,CASE,8052
2026-W15,SKU0212,WI,Wisconsin DC,Costco,CASE,7626
2026-W16,SKU0212,WI,Wisconsin DC,Costco,CASE,7361
2026-W17,SKU0212,WI,Wisconsin DC,Costco,CASE,7332
2026-W18,SKU0212,WI,Wisconsin DC,Costco,CASE,8668
2026-W19,SKU0212,WI,Wisconsin DC,Costco,CASE,7356
2026-W20,SKU0212,WI,Wisconsin DC,Costco,CASE,7701
2026-W21,SKU0212,WI,Wisconsin DC,Costco,CASE,7861
2026-W22,SKU0212,WI,Wisconsin DC,Costco,CASE,7834
2026-W23,SKU0212,WI,Wisconsin DC,Costco,CASE,7843
2026-W24,SKU0212,WI,Wisconsin DC,Costco,CASE,7502
2026-W25,SKU0212,WI,Wisconsin DC,Costco,CASE,7839
2026-W26,SKU0212,WI,Wisconsin DC,Costco,CASE,8708
2026-W15,SKU0212,NV,Nevada DC,Costco,CASE,7909
2026-W16,SKU0212,NV,Nevada DC,Costco,CASE,8382
2026-W17,SKU0212,NV,Nevada DC,Costco,CASE,8798
2026-W18,SKU0212,NV,Nevada DC,Costco,CASE,8237
2026-W19,SKU0212,NV,Nevada DC,Costco,CASE,8446
2026-W20,SKU0212,NV,Nevada DC,Costco,CASE,8131
2026-W21,SKU0212,NV,Nevada DC,Costco,CASE,8067
2026-W22,SKU0212,NV,Nevada DC,Costco,CASE,7337
2026-W23,SKU0212,NV,Nevada DC,Costco,CASE,7479
2026-W24,SKU0212,NV,Nevada DC,Costco,CASE,8520
2026-W25,SKU0212,NV,Nevada DC,Costco,CASE,8212
2026-W26,SKU0212,NV,Nevada DC,Costco,CASE,9465
2026-W15,SKU0212,WA,Washington DC,Costco,CASE,7439
2026-W16,SKU0212,WA,Washington DC,Costco,CASE,7333
2026-W17,SKU0212,WA,Washington DC,Costco,CASE,7624
2026-W18,SKU0212,WA,Washington DC,Costco,CASE,7819
2026-W19,SKU0212,WA,Washington DC,Costco,CASE,7297
2026-W20,SKU0212,WA,Washington DC,Costco,CASE,7517
2026-W21,SKU0212,WA,Washington DC,Costco,CASE,8180
2026-W22,SKU0212,WA,Washington DC,Costco,CASE,8107
2026-W23,SKU0212,WA,Washington DC,Costco,CASE,7420
2026-W24,SKU0212,WA,Washington DC,Costco,CASE,8119
2026-W25,SKU0212,WA,Washington DC,Costco,CASE,8139
2026-W26,SKU0212,WA,Washington DC,Costco,CASE,7266
2026-W15,SKU0212,NV,Nevada DC,Amazon,CASE,6144
2026-W16,SKU0212,NV,Nevada DC,Amazon,CASE,5934
2026-W17,SKU0212,NV,Nevada DC,Amazon,CASE,6700
2026-W18,SKU0212,NV,Nevada DC,Amazon,CASE,6916
2026-W19,SKU0212,NV,Nevada DC,Amazon,CASE,6704
2026-W20,SKU0212,NV,Nevada DC,Amazon,CASE,6613
2026-W21,SKU0212,NV,Nevada DC,Amazon,CASE,5940
2026-W22,SKU0212,NV,Nevada DC,Amazon,CASE,6132
2026-W23,SKU0212,NV,Nevada DC,Amazon,CASE,6467
2026-W24,SKU0212,NV,Nevada DC,Amazon,CASE,7294
2026-W25,SKU0212,NV,Nevada DC,Amazon,CASE,6116
2026-W26,SKU0212,NV,Nevada DC,Amazon,CASE,6465
2026-W15,SKU0212,WA,Washington DC,Amazon,CASE,6257
2026-W16,SKU0212,WA,Washington DC,Amazon,CASE,5780
2026-W17,SKU0212,WA,Washington DC,Amazon,CASE,6034
2026-W18,SKU0212,WA,Washington DC,Amazon,CASE,6216
2026-W19,SKU0212,WA,Washington DC,Amazon,CASE,5672
2026-W20,SKU0212,WA,Washington DC,Amazon,CASE,5534
2026-W21,SKU0212,WA,Washington DC,Amazon,CASE,6087
2026-W22,SKU0212,WA,Washington DC,Amazon,CASE,5564
2026-W23,SKU0212,WA,Washington DC,Amazon,CASE,5400
2026-W24,SKU0212,WA,Washington DC,Amazon,CASE,5567
2026-W25,SKU0212,WA,Washington DC,Amazon,CASE,5417
2026-W26,SKU0212,WA,Washington DC,Amazon,CASE,5259
2026-W15,SKU0213,NV,Nevada DC,Costco,CASE,10178
2026-W16,SKU0213,NV,Nevada DC,Costco,CASE,9866
2026-W17,SKU0213,NV,Nevada DC,Costco,CASE,9342
2026-W18,SKU0213,NV,Nevada DC,Costco,CASE,9669
2026-W19,SKU0213,NV,Nevada DC,Costco,CASE,8892
2026-W20,SKU0213,NV,Nevada DC,Costco,CASE,8915
2026-W21,SKU0213,NV,Nevada DC,Costco,CASE,9056
2026-W22,SKU0213,NV,Nevada DC,Costco,CASE,9779
2026-W23,SKU0213,NV,Nevada DC,Costco,CASE,9527
2026-W24,SKU0213,NV,Nevada DC,Costco,CASE,9546
2026-W25,SKU0213,NV,Nevada DC,Costco,CASE,9107
2026-W26,SKU0213,NV,Nevada DC,Costco,CASE,9232
2026-W15,SKU0213,WA,Washington DC,Costco,CASE,9460
2026-W16,SKU0213,WA,Washington DC,Costco,CASE,9447
2026-W17,SKU0213,WA,Washington DC,Costco,CASE,9226
2026-W18,SKU0213,WA,Washington DC,Costco,CASE,9364
2026-W19,SKU0213,WA,Washington DC,Costco,CASE,9498
2026-W20,SKU0213,WA,Washington DC,Costco,CASE,8947
2026-W21,SKU0213,WA,Washington DC,Costco,CASE,9275
2026-W22,SKU0213,WA,Washington DC,Costco,CASE,9206
2026-W23,SKU0213,WA,Washington DC,Costco,CASE,9546
2026-W24,SKU0213,WA,Washington DC,Costco,CASE,9356
2026-W25,SKU0213,WA,Washington DC,Costco,CASE,8983
2026-W26,SKU0213,WA,Washington DC,Costco,CASE,9151
2026-W15,SKU0213,PA,Pennsylvania DC,Costco,CASE,10852
2026-W16,SKU0213,PA,Pennsylvania DC,Costco,CASE,11951
2026-W17,SKU0213,PA,Pennsylvania DC,Costco,CASE,10967
2026-W18,SKU0213,PA,Pennsylvania DC,Costco,CASE,10864
2026-W19,SKU0213,PA,Pennsylvania DC,Costco,CASE,10991
2026-W20,SKU0213,PA,Pennsylvania DC,Costco,CASE,12101
2026-W21,SKU0213,PA,Pennsylvania DC,Costco,CASE,11849
2026-W22,SKU0213,PA,Pennsylvania DC,Costco,CASE,11336
2026-W23,SKU0213,PA,Pennsylvania DC,Costco,CASE,12606
2026-W24,SKU0213,PA,Pennsylvania DC,Costco,CASE,12718
2026-W25,SKU0213,PA,Pennsylvania DC,Costco,CASE,12483
2026-W26,SKU0213,PA,Pennsylvania DC,Costco,CASE,12082
2026-W15,SKU0214,WA,Washington DC,Walmart,CASE,11472
2026-W16,SKU0214,WA,Washington DC,Walmart,CASE,11686
2026-W17,SKU0214,WA,Washington DC,Walmart,CASE,11765
2026-W18,SKU0214,WA,Washington DC,Walmart,CASE,11631
2026-W19,SKU0214,WA,Washington DC,Walmart,CASE,11872
2026-W20,SKU0214,WA,Washington DC,Walmart,CASE,11419
2026-W21,SKU0214,WA,Washington DC,Walmart,CASE,11074
2026-W22,SKU0214,WA,Washington DC,Walmart,CASE,12522
2026-W23,SKU0214,WA,Washington DC,Walmart,CASE,11589
2026-W24,SKU0214,WA,Washington DC,Walmart,CASE,11153
2026-W25,SKU0214,WA,Washington DC,Walmart,CASE,12006
2026-W26,SKU0214,WA,Washington DC,Walmart,CASE,11767
2026-W15,SKU0214,PA,Pennsylvania DC,Walmart,CASE,13631
2026-W16,SKU0214,PA,Pennsylvania DC,Walmart,CASE,14010
2026-W17,SKU0214,PA,Pennsylvania DC,Walmart,CASE,14272
2026-W18,SKU0214,PA,Pennsylvania DC,Walmart,CASE,15459
2026-W19,SKU0214,PA,Pennsylvania DC,Walmart,CASE,15523
2026-W20,SKU0214,PA,Pennsylvania DC,Walmart,CASE,14941
2026-W21,SKU0214,PA,Pennsylvania DC,Walmart,CASE,14934
2026-W22,SKU0214,PA,Pennsylvania DC,Walmart,CASE,14697
2026-W23,SKU0214,PA,Pennsylvania DC,Walmart,CASE,16123
2026-W24,SKU0214,PA,Pennsylvania DC,Walmart,CASE,15648
2026-W25,SKU0214,PA,Pennsylvania DC,Walmart,CASE,16210
2026-W26,SKU0214,PA,Pennsylvania DC,Walmart,CASE,15966
2026-W15,SKU0214,NV,Nevada DC,Walmart,CASE,13175
2026-W16,SKU0214,NV,Nevada DC,Walmart,CASE,12523
2026-W17,SKU0214,NV,Nevada DC,Walmart,CASE,12119
2026-W18,SKU0214,NV,Nevada DC,Walmart,CASE,11948
2026-W19,SKU0214,NV,Nevada DC,Walmart,CASE,12860
2026-W20,SKU0214,NV,Nevada DC,Walmart,CASE,12879
2026-W21,SKU0214,NV,Nevada DC,Walmart,CASE,11721
2026-W22,SKU0214,NV,Nevada DC,Walmart,CASE,12170
2026-W23,SKU0214,NV,Nevada DC,Walmart,CASE,12009
2026-W24,SKU0214,NV,Nevada DC,Walmart,CASE,12425
2026-W25,SKU0214,NV,Nevada DC,Walmart,CASE,11720
2026-W26,SKU0214,NV,Nevada DC,Walmart,CASE,10837
2026-W15,SKU0214,FL,Florida DC,Walmart,CASE,12928
2026-W16,SKU0214,FL,Florida DC,Walmart,CASE,12812
2026-W17,SKU0214,FL,Florida DC,Walmart,CASE,13155
2026-W18,SKU0214,FL,Florida DC,Walmart,CASE,14208
2026-W19,SKU0214,FL,Florida DC,Walmart,CASE,14797
2026-W20,SKU0214,FL,Florida DC,Walmart,CASE,13651
2026-W21,SKU0214,FL,Florida DC,Walmart,CASE,13592
2026-W22,SKU0214,FL,Florida DC,Walmart,CASE,14542
2026-W23,SKU0214,FL,Florida DC,Walmart,CASE,15300
2026-W24,SKU0214,FL,Florida DC,Walmart,CASE,13760
2026-W25,SKU0214,FL,Florida DC,Walmart,CASE,15337
2026-W26,SKU0214,FL,Florida DC,Walmart,CASE,13909
2026-W15,SKU0214,NV,Nevada DC,Amazon,CASE,9919
2026-W16,SKU0214,NV,Nevada DC,Amazon,CASE,9727
2026-W17,SKU0214,NV,Nevada DC,Amazon,CASE,9643
2026-W18,SKU0214,NV,Nevada DC,Amazon,CASE,9476
2026-W19,SKU0214,NV,Nevada DC,Amazon,CASE,10298
2026-W20,SKU0214,NV,Nevada DC,Amazon,CASE,9722
2026-W21,SKU0214,NV,Nevada DC,Amazon,CASE,9417
2026-W22,SKU0214,NV,Nevada DC,Amazon,CASE,10479
2026-W23,SKU0214,NV,Nevada DC,Amazon,CASE,9587
2026-W24,SKU0214,NV,Nevada DC,Amazon,CASE,10887
2026-W25,SKU0214,NV,Nevada DC,Amazon,CASE,10460
2026-W26,SKU0214,NV,Nevada DC,Amazon,CASE,10611
2026-W15,SKU0214,WA,Washington DC,Amazon,CASE,8589
2026-W16,SKU0214,WA,Washington DC,Amazon,CASE,8172
2026-W17,SKU0214,WA,Washington DC,Amazon,CASE,8357
2026-W18,SKU0214,WA,Washington DC,Amazon,CASE,8371
2026-W19,SKU0214,WA,Washington DC,Amazon,CASE,8294
2026-W20,SKU0214,WA,Washington DC,Amazon,CASE,8117
2026-W21,SKU0214,WA,Washington DC,Amazon,CASE,7807
2026-W22,SKU0214,WA,Washington DC,Amazon,CASE,8144
2026-W23,SKU0214,WA,Washington DC,Amazon,CASE,8611
2026-W24,SKU0214,WA,Washington DC,Amazon,CASE,7963
2026-W25,SKU0214,WA,Washington DC,Amazon,CASE,8101
2026-W26,SKU0214,WA,Washington DC,Amazon,CASE,8315
2026-W15,SKU0214,FL,Florida DC,Amazon,CASE,10573
2026-W16,SKU0214,FL,Florida DC,Amazon,CASE,10583
2026-W17,SKU0214,FL,Florida DC,Amazon,CASE,9965
2026-W18,SKU0214,FL,Florida DC,Amazon,CASE,10382
2026-W19,SKU0214,FL,Florida DC,Amazon,CASE,9881
2026-W20,SKU0214,FL,Florida DC,Amazon,CASE,8604
2026-W21,SKU0214,FL,Florida DC,Amazon,CASE,10995
2026-W22,SKU0214,FL,Florida DC,Amazon,CASE,8591
2026-W23,SKU0214,FL,Florida DC,Amazon,CASE,10489
2026-W24,SKU0214,FL,Florida DC,Amazon,CASE,10745
2026-W25,SKU0214,FL,Florida DC,Amazon,CASE,10121
2026-W26,SKU0214,FL,Florida DC,Amazon,CASE,10492
2026-W15,SKU0215,PA,Pennsylvania DC,Target,CASE,16966
2026-W16,SKU0215,PA,Pennsylvania DC,Target,CASE,16466
